date,product_name,category,mrp,cost_price,shelf_life_days,expiry_date,days_remaining,discount_pct,discounted_price,morning_price,evening_price,stock_qty,units_sold_today,is_weekend,margin_pct,revenue_today,cost_today,gross_profit_today,units_sold_7d_avg
2025-02-10,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-12,2,0,20.0,,,30,17,0,30.0,340.0,238,102.0,21.71
2025-02-10,White Bread,Bakery,45,32,4,2025-02-12,2,5,42.75,,,42,20,0,28.9,855.0,640,215.0,14.71
2025-02-10,Milk 1L (Toned),Dairy,66,58,2,2025-02-12,2,0,66.0,,,45,16,0,12.1,1056.0,928,128.0,20.14
2025-02-10,Paneer 200g,Dairy,90,65,4,2025-02-13,3,0,90.0,,,15,4,0,27.8,360.0,260,100.0,6.71
2025-02-10,Eggs (1 Dozen),Eggs,85,68,14,2025-02-19,9,5,80.75,,,167,25,0,20.0,2018.75,1700,318.75,24.86
2025-02-10,Bananas,Fruits,60,42,5,2025-02-14,4,0,60.0,,,42,9,0,30.0,540.0,378,162.0,12.0
2025-02-10,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,325,0,95.0,,,9830,24,0,24.2,2280.0,1728,552.0,23.57
2025-02-10,Onions 1kg,Grocery,35,24,15,2025-02-23,13,0,35.0,,,396,36,0,31.4,1260.0,864,396.0,39.29
2025-02-10,Potatoes 1kg,Grocery,30,20,20,2025-02-23,13,0,30.0,,,544,41,0,33.3,1230.0,820,410.0,35.71
2025-02-10,Coriander (Bunch),Vegetables,15,8,2,2025-02-12,2,0,15.0,15.0,15.0,26,12,0,46.7,180.0,96,84.0,10.43
2025-02-10,Spinach Bunch,Vegetables,30,18,2,2025-02-12,2,0,30.0,30.0,30.0,19,4,0,40.0,120.0,72,48.0,8.43
2025-02-10,Tomatoes,Vegetables,40,28,4,2025-02-11,1,30,28.0,40.0,28.0,5,5,0,30.0,176.0,140,36.0,14.86
2025-02-11,Brown Bread,Bakery,55,40,4,2025-02-14,3,5,52.25,,,34,12,0,27.3,627.0,480,147.0,9.29
2025-02-11,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-13,2,5,28.5,,,15,14,0,26.7,399.0,308,91.0,6.29
2025-02-11,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-12,1,5,19.0,,,13,13,0,30.0,247.0,182,65.0,21.86
2025-02-11,White Bread,Bakery,45,32,4,2025-02-12,1,30,31.5,,,22,22,0,28.9,693.0,704,-11.0,17.14
2025-02-11,Milk 1L (Toned),Dairy,66,58,2,2025-02-12,1,10,59.4,,,29,29,0,12.1,1722.6,1682,40.6,19.29
2025-02-11,Paneer 200g,Dairy,90,65,4,2025-02-13,2,5,85.5,,,11,8,0,27.8,684.0,520,164.0,6.57
2025-02-11,Eggs (1 Dozen),Eggs,85,68,14,2025-02-19,8,0,85.0,,,142,14,0,20.0,1190.0,952,238.0,22.43
2025-02-11,Bananas,Fruits,60,42,5,2025-02-14,3,0,60.0,,,33,8,0,30.0,480.0,336,144.0,10.71
2025-02-11,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,324,0,95.0,,,9806,20,0,24.2,1900.0,1440,460.0,24.43
2025-02-11,Onions 1kg,Grocery,35,24,15,2025-02-23,12,0,35.0,,,360,19,0,31.4,665.0,456,209.0,38.14
2025-02-11,Potatoes 1kg,Grocery,30,20,20,2025-02-23,12,5,28.5,,,503,43,0,33.3,1225.5,860,365.5,37.57
2025-02-11,Coriander (Bunch),Vegetables,15,8,2,2025-02-12,1,10,13.5,15.0,13.5,14,9,0,46.7,129.0,72,57.0,10.86
2025-02-11,Spinach Bunch,Vegetables,30,18,2,2025-02-12,1,10,27.0,30.0,27.0,15,9,0,40.0,258.0,162,96.0,8.57
2025-02-11,Tomatoes,Vegetables,40,28,4,2025-02-15,4,0,40.0,40.0,40.0,45,12,0,30.0,480.0,336,144.0,13.57
2025-02-12,Brown Bread,Bakery,55,40,4,2025-02-14,2,5,52.25,,,22,13,0,27.3,679.25,520,159.25,9.43
2025-02-12,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-13,1,20,24.0,,,1,1,0,26.7,24.0,22,2.0,7.0
2025-02-12,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-15,3,0,20.0,,,65,22,0,30.0,440.0,308,132.0,20.14
2025-02-12,White Bread,Bakery,45,32,4,2025-02-16,4,0,45.0,,,58,14,0,28.9,630.0,448,182.0,18.86
2025-02-12,Milk 1L (Toned),Dairy,66,58,2,2025-02-14,2,0,66.0,,,52,19,0,12.1,1254.0,1102,152.0,20.0
2025-02-12,Paneer 200g,Dairy,90,65,4,2025-02-13,1,20,72.0,,,3,3,0,27.8,216.0,195,21.0,6.29
2025-02-12,Eggs (1 Dozen),Eggs,85,68,14,2025-02-19,7,10,76.5,,,128,24,0,20.0,1836.0,1632,204.0,22.14
2025-02-12,Bananas,Fruits,60,42,5,2025-02-14,2,5,57.0,,,25,18,0,30.0,1026.0,756,270.0,11.71
2025-02-12,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,323,0,95.0,,,9786,20,0,24.2,1900.0,1440,460.0,24.71
2025-02-12,Onions 1kg,Grocery,35,24,15,2025-02-23,11,5,33.25,,,341,34,0,31.4,1130.5,816,314.5,34.86
2025-02-12,Potatoes 1kg,Grocery,30,20,20,2025-02-23,11,0,30.0,,,460,38,0,33.3,1140.0,760,380.0,38.0
2025-02-12,Coriander (Bunch),Vegetables,15,8,2,2025-02-14,2,0,15.0,15.0,15.0,23,5,0,46.7,75.0,40,35.0,10.14
2025-02-12,Spinach Bunch,Vegetables,30,18,2,2025-02-14,2,0,30.0,30.0,30.0,21,10,0,40.0,300.0,180,120.0,9.57
2025-02-12,Tomatoes,Vegetables,40,28,4,2025-02-15,3,0,40.0,40.0,40.0,33,13,0,30.0,520.0,364,156.0,13.57
2025-02-13,Brown Bread,Bakery,55,40,4,2025-02-14,1,30,38.5,,,9,9,0,27.3,346.5,360,-13.5,9.57
2025-02-13,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-17,4,0,30.0,,,28,7,0,26.7,210.0,154,56.0,6.43
2025-02-13,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-15,2,0,20.0,,,43,22,0,30.0,440.0,308,132.0,20.0
2025-02-13,White Bread,Bakery,45,32,4,2025-02-16,3,0,45.0,,,44,15,0,28.9,675.0,480,195.0,18.43
2025-02-13,Milk 1L (Toned),Dairy,66,58,2,2025-02-14,1,10,59.4,,,33,22,0,12.1,1306.8,1276,30.8,20.43
2025-02-13,Paneer 200g,Dairy,90,65,4,2025-02-17,4,0,90.0,,,22,8,0,27.8,720.0,520,200.0,6.57
2025-02-13,Eggs (1 Dozen),Eggs,85,68,14,2025-02-19,6,5,80.75,,,104,25,0,20.0,2018.75,1700,318.75,22.86
2025-02-13,Bananas,Fruits,60,42,5,2025-02-14,1,20,48.0,,,7,7,0,30.0,336.0,294,42.0,12.57
2025-02-13,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,322,0,95.0,,,9766,31,0,24.2,2945.0,2232,713.0,24.86
2025-02-13,Onions 1kg,Grocery,35,24,15,2025-02-23,10,0,35.0,,,307,26,0,31.4,910.0,624,286.0,33.29
2025-02-13,Potatoes 1kg,Grocery,30,20,20,2025-02-23,10,5,28.5,,,422,37,0,33.3,1054.5,740,314.5,38.71
2025-02-13,Coriander (Bunch),Vegetables,15,8,2,2025-02-14,1,5,14.25,15.0,14.25,18,17,0,46.7,249.75,136,113.75,9.86
2025-02-13,Spinach Bunch,Vegetables,30,18,2,2025-02-14,1,10,27.0,30.0,27.0,11,9,0,40.0,258.0,162,96.0,9.14
2025-02-13,Tomatoes,Vegetables,40,28,4,2025-02-15,2,10,36.0,40.0,36.0,20,19,0,30.0,728.0,532,196.0,12.43
2025-02-14,Brown Bread,Bakery,55,40,4,2025-02-18,4,0,55.0,,,38,8,0,27.3,440.0,320,120.0,10.29
2025-02-14,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-17,3,0,30.0,,,21,4,0,26.7,120.0,88,32.0,7.14
2025-02-14,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-15,1,5,19.0,,,21,21,0,30.0,399.0,294,105.0,20.14
2025-02-14,White Bread,Bakery,45,32,4,2025-02-16,2,10,40.5,,,29,29,0,28.9,1174.5,928,246.5,17.71
2025-02-14,Milk 1L (Toned),Dairy,66,58,2,2025-02-16,2,0,66.0,,,44,15,0,12.1,990.0,870,120.0,21.0
2025-02-14,Paneer 200g,Dairy,90,65,4,2025-02-17,3,0,90.0,,,14,3,0,27.8,270.0,195,75.0,7.0
2025-02-14,Eggs (1 Dozen),Eggs,85,68,14,2025-02-19,5,5,80.75,,,79,27,0,20.0,2180.25,1836,344.25,23.57
2025-02-14,Bananas,Fruits,60,42,5,2025-02-19,5,0,60.0,,,59,16,0,30.0,960.0,672,288.0,12.0
2025-02-14,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,321,0,95.0,,,9735,17,0,24.2,1615.0,1224,391.0,25.14
2025-02-14,Onions 1kg,Grocery,35,24,15,2025-02-23,9,0,35.0,,,281,32,0,31.4,1120.0,768,352.0,28.57
2025-02-14,Potatoes 1kg,Grocery,30,20,20,2025-02-23,9,10,27.0,,,385,67,0,33.3,1809.0,1340,469.0,40.0
2025-02-14,Coriander (Bunch),Vegetables,15,8,2,2025-02-16,2,0,15.0,15.0,15.0,27,12,0,46.7,180.0,96,84.0,11.0
2025-02-14,Spinach Bunch,Vegetables,30,18,2,2025-02-16,2,0,30.0,30.0,30.0,23,8,0,40.0,240.0,144,96.0,9.29
2025-02-14,Tomatoes,Vegetables,40,28,4,2025-02-15,1,20,32.0,40.0,32.0,1,1,0,30.0,40.0,28,12.0,13.0
2025-02-15,Brown Bread,Bakery,55,40,4,2025-02-18,3,5,52.25,,,30,8,1,27.3,418.0,320,98.0,10.14
2025-02-15,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-17,2,10,27.0,,,17,12,1,26.7,324.0,264,60.0,6.86
2025-02-15,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-18,3,0,20.0,,,71,20,1,30.0,400.0,280,120.0,19.86
2025-02-15,White Bread,Bakery,45,32,4,2025-02-19,4,0,45.0,,,66,21,1,28.9,945.0,672,273.0,19.29
2025-02-15,Milk 1L (Toned),Dairy,66,58,2,2025-02-16,1,5,62.7,,,29,29,1,12.1,1818.3,1682,136.3,19.86
2025-02-15,Paneer 200g,Dairy,90,65,4,2025-02-17,2,10,81.0,,,11,7,1,27.8,567.0,455,112.0,6.29
2025-02-15,Eggs (1 Dozen),Eggs,85,68,14,2025-02-19,4,30,59.5,,,52,52,1,20.0,3094.0,3536,-442.0,24.86
2025-02-15,Bananas,Fruits,60,42,5,2025-02-19,4,0,60.0,,,43,15,1,30.0,900.0,630,270.0,12.29
2025-02-15,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,320,0,95.0,,,9718,21,1,24.2,1995.0,1512,483.0,23.14
2025-02-15,Onions 1kg,Grocery,35,24,15,2025-02-23,8,5,33.25,,,249,48,1,31.4,1596.0,1152,444.0,31.0
2025-02-15,Potatoes 1kg,Grocery,30,20,20,2025-02-23,8,5,28.5,,,318,44,1,33.3,1254.0,880,374.0,43.86
2025-02-15,Coriander (Bunch),Vegetables,15,8,2,2025-02-16,1,5,14.25,15.0,14.25,15,15,1,46.7,220.5,120,100.5,11.0
2025-02-15,Spinach Bunch,Vegetables,30,18,2,2025-02-16,1,5,28.5,30.0,28.5,15,15,1,40.0,441.0,270,171.0,8.71
2025-02-15,Tomatoes,Vegetables,40,28,4,2025-02-19,4,0,40.0,40.0,40.0,45,14,1,30.0,560.0,392,168.0,11.0
2025-02-16,Brown Bread,Bakery,55,40,4,2025-02-18,2,10,49.5,,,22,14,1,27.3,693.0,560,133.0,8.57
2025-02-16,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-17,1,30,21.0,,,5,5,1,26.7,105.0,110,-5.0,6.71
2025-02-16,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-18,2,0,20.0,,,51,25,1,30.0,500.0,350,150.0,20.43
2025-02-16,White Bread,Bakery,45,32,4,2025-02-19,3,5,42.75,,,45,28,1,28.9,1197.0,896,301.0,19.43
2025-02-16,Milk 1L (Toned),Dairy,66,58,2,2025-02-18,2,0,66.0,,,50,26,1,12.1,1716.0,1508,208.0,20.43
2025-02-16,Paneer 200g,Dairy,90,65,4,2025-02-17,1,20,72.0,,,4,4,1,27.8,288.0,260,28.0,5.86
2025-02-16,Eggs (1 Dozen),Eggs,85,68,14,2025-03-02,14,0,85.0,,,253,25,1,20.0,2125.0,1700,425.0,28.14
2025-02-16,Bananas,Fruits,60,42,5,2025-02-19,3,0,60.0,,,28,9,1,30.0,540.0,378,162.0,12.71
2025-02-16,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,319,0,95.0,,,9697,27,1,24.2,2565.0,1944,621.0,22.14
2025-02-16,Onions 1kg,Grocery,35,24,15,2025-02-23,7,5,33.25,,,201,50,1,31.4,1662.5,1200,462.5,33.43
2025-02-16,Potatoes 1kg,Grocery,30,20,20,2025-02-23,7,5,28.5,,,274,48,1,33.3,1368.0,960,408.0,43.14
2025-02-16,Coriander (Bunch),Vegetables,15,8,2,2025-02-18,2,0,15.0,15.0,15.0,25,19,1,46.7,285.0,152,133.0,11.14
2025-02-16,Spinach Bunch,Vegetables,30,18,2,2025-02-18,2,0,30.0,30.0,30.0,22,8,1,40.0,240.0,144,96.0,8.86
2025-02-16,Tomatoes,Vegetables,40,28,4,2025-02-19,3,5,38.0,40.0,38.0,31,26,1,30.0,1020.0,728,292.0,10.71
2025-02-17,Brown Bread,Bakery,55,40,4,2025-02-18,1,20,44.0,,,8,8,0,27.3,352.0,320,32.0,10.14
2025-02-17,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-21,4,0,30.0,,,26,5,0,26.7,150.0,110,40.0,6.86
2025-02-17,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-18,1,5,19.0,,,26,23,0,30.0,437.0,322,115.0,20.0
2025-02-17,White Bread,Bakery,45,32,4,2025-02-19,2,10,40.5,,,17,17,0,28.9,688.5,544,144.5,21.29
2025-02-17,Milk 1L (Toned),Dairy,66,58,2,2025-02-18,1,5,62.7,,,24,24,0,12.1,1504.8,1392,112.8,22.29
2025-02-17,Paneer 200g,Dairy,90,65,4,2025-02-21,4,0,90.0,,,24,2,0,27.8,180.0,130,50.0,5.29
2025-02-17,Eggs (1 Dozen),Eggs,85,68,14,2025-03-02,13,0,85.0,,,228,20,0,20.0,1700.0,1360,340.0,27.43
2025-02-17,Bananas,Fruits,60,42,5,2025-02-19,2,10,54.0,,,19,11,0,30.0,594.0,462,132.0,11.71
2025-02-17,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,318,0,95.0,,,9670,24,0,24.2,2280.0,1728,552.0,22.86
2025-02-17,Onions 1kg,Grocery,35,24,15,2025-02-23,6,5,33.25,,,151,32,0,31.4,1064.0,768,296.0,35.0
2025-02-17,Potatoes 1kg,Grocery,30,20,20,2025-02-23,6,20,24.0,,,226,62,0,33.3,1488.0,1240,248.0,45.43
2025-02-17,Coriander (Bunch),Vegetables,15,8,2,2025-02-18,1,10,13.5,15.0,13.5,6,6,0,46.7,87.0,48,39.0,12.71
2025-02-17,Spinach Bunch,Vegetables,30,18,2,2025-02-18,1,5,28.5,30.0,28.5,14,10,0,40.0,294.0,180,114.0,9.0
2025-02-17,Tomatoes,Vegetables,40,28,4,2025-02-19,2,10,36.0,40.0,36.0,5,5,0,30.0,192.0,140,52.0,12.86
2025-02-18,Brown Bread,Bakery,55,40,4,2025-02-22,4,0,55.0,,,37,7,0,27.3,385.0,280,105.0,10.29
2025-02-18,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-21,3,0,30.0,,,21,5,0,26.7,150.0,110,40.0,6.86
2025-02-18,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-21,3,0,20.0,,,67,15,0,30.0,300.0,210,90.0,20.86
2025-02-18,White Bread,Bakery,45,32,4,2025-02-22,4,0,45.0,,,58,10,0,28.9,450.0,320,130.0,20.86
2025-02-18,Milk 1L (Toned),Dairy,66,58,2,2025-02-20,2,0,66.0,,,49,22,0,12.1,1452.0,1276,176.0,23.43
2025-02-18,Paneer 200g,Dairy,90,65,4,2025-02-21,3,0,90.0,,,22,5,0,27.8,450.0,325,125.0,5.0
2025-02-18,Eggs (1 Dozen),Eggs,85,68,14,2025-03-02,12,0,85.0,,,208,22,0,20.0,1870.0,1496,374.0,26.71
2025-02-18,Bananas,Fruits,60,42,5,2025-02-19,1,30,42.0,,,8,8,0,30.0,336.0,336,0.0,12.0
2025-02-18,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,317,0,95.0,,,9646,30,0,24.2,2850.0,2160,690.0,22.86
2025-02-18,Onions 1kg,Grocery,35,24,15,2025-02-23,5,5,33.25,,,119,39,0,31.4,1296.75,936,360.75,34.43
2025-02-18,Potatoes 1kg,Grocery,30,20,20,2025-02-23,5,20,24.0,,,164,59,0,33.3,1416.0,1180,236.0,48.43
2025-02-18,Coriander (Bunch),Vegetables,15,8,2,2025-02-20,2,0,15.0,15.0,15.0,20,11,0,46.7,165.0,88,77.0,11.86
2025-02-18,Spinach Bunch,Vegetables,30,18,2,2025-02-20,2,0,30.0,30.0,30.0,21,8,0,40.0,240.0,144,96.0,9.86
2025-02-18,Tomatoes,Vegetables,40,28,4,2025-02-22,4,0,40.0,40.0,40.0,53,11,0,30.0,440.0,308,132.0,12.86
2025-02-19,Brown Bread,Bakery,55,40,4,2025-02-22,3,0,55.0,,,30,9,0,27.3,495.0,360,135.0,9.57
2025-02-19,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-21,2,5,28.5,,,16,6,0,26.7,171.0,132,39.0,5.57
2025-02-19,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-21,2,0,20.0,,,52,15,0,30.0,300.0,210,90.0,21.14
2025-02-19,White Bread,Bakery,45,32,4,2025-02-22,3,0,45.0,,,48,20,0,28.9,900.0,640,260.0,19.14
2025-02-19,Milk 1L (Toned),Dairy,66,58,2,2025-02-20,1,10,59.4,,,27,27,0,12.1,1603.8,1566,37.8,22.43
2025-02-19,Paneer 200g,Dairy,90,65,4,2025-02-21,2,10,81.0,,,17,7,0,27.8,567.0,455,112.0,4.57
2025-02-19,Eggs (1 Dozen),Eggs,85,68,14,2025-03-02,11,0,85.0,,,186,21,0,20.0,1785.0,1428,357.0,27.86
2025-02-19,Bananas,Fruits,60,42,5,2025-02-24,5,0,60.0,,,65,13,0,30.0,780.0,546,234.0,12.0
2025-02-19,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,316,0,95.0,,,9616,19,0,24.2,1805.0,1368,437.0,24.29
2025-02-19,Onions 1kg,Grocery,35,24,15,2025-02-23,4,30,24.5,,,80,51,0,31.4,1249.5,1224,25.5,37.29
2025-02-19,Potatoes 1kg,Grocery,30,20,20,2025-02-23,4,30,21.0,,,105,77,0,33.3,1617.0,1540,77.0,50.71
2025-02-19,Coriander (Bunch),Vegetables,15,8,2,2025-02-20,1,10,13.5,15.0,13.5,9,9,0,46.7,129.0,72,57.0,12.14
2025-02-19,Spinach Bunch,Vegetables,30,18,2,2025-02-20,1,10,27.0,30.0,27.0,13,8,0,40.0,231.0,144,87.0,9.71
2025-02-19,Tomatoes,Vegetables,40,28,4,2025-02-22,3,0,40.0,40.0,40.0,42,8,0,30.0,320.0,224,96.0,12.71
2025-02-20,Brown Bread,Bakery,55,40,4,2025-02-22,2,5,52.25,,,21,5,0,27.3,261.25,200,61.25,9.0
2025-02-20,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-21,1,30,21.0,,,10,10,0,26.7,210.0,220,-10.0,6.29
2025-02-20,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-21,1,5,19.0,,,37,26,0,30.0,494.0,364,130.0,20.14
2025-02-20,White Bread,Bakery,45,32,4,2025-02-22,2,10,40.5,,,28,22,0,28.9,891.0,704,187.0,20.0
2025-02-20,Milk 1L (Toned),Dairy,66,58,2,2025-02-22,2,0,66.0,,,51,21,0,12.1,1386.0,1218,168.0,23.57
2025-02-20,Paneer 200g,Dairy,90,65,4,2025-02-21,1,20,72.0,,,10,6,0,27.8,432.0,390,42.0,5.14
2025-02-20,Eggs (1 Dozen),Eggs,85,68,14,2025-03-02,10,5,80.75,,,165,30,0,20.0,2422.5,2040,382.5,27.43
2025-02-20,Bananas,Fruits,60,42,5,2025-02-24,4,0,60.0,,,52,12,0,30.0,720.0,504,216.0,11.29
2025-02-20,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,315,0,95.0,,,9597,27,0,24.2,2565.0,1944,621.0,24.14
2025-02-20,Onions 1kg,Grocery,35,24,15,2025-02-23,3,20,28.0,,,29,29,0,31.4,812.0,696,116.0,39.71
2025-02-20,Potatoes 1kg,Grocery,30,20,20,2025-02-23,3,40,18.0,,,28,28,0,33.3,504.0,560,-56.0,56.29
2025-02-20,Coriander (Bunch),Vegetables,15,8,2,2025-02-22,2,0,15.0,15.0,15.0,24,19,0,46.7,285.0,152,133.0,12.71
2025-02-20,Spinach Bunch,Vegetables,30,18,2,2025-02-22,2,0,30.0,30.0,30.0,19,11,0,40.0,330.0,198,132.0,9.43
2025-02-20,Tomatoes,Vegetables,40,28,4,2025-02-22,2,5,38.0,40.0,38.0,34,17,0,30.0,666.0,476,190.0,12.0
2025-02-21,Brown Bread,Bakery,55,40,4,2025-02-22,1,30,38.5,,,16,16,0,27.3,616.0,640,-24.0,8.43
2025-02-21,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-25,4,0,30.0,,,28,8,0,26.7,240.0,176,64.0,6.71
2025-02-21,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-24,3,0,20.0,,,74,19,0,30.0,380.0,266,114.0,20.71
2025-02-21,White Bread,Bakery,45,32,4,2025-02-22,1,20,36.0,,,6,6,0,28.9,216.0,192,24.0,21.0
2025-02-21,Milk 1L (Toned),Dairy,66,58,2,2025-02-22,1,5,62.7,,,30,21,0,12.1,1316.7,1218,98.7,23.43
2025-02-21,Paneer 200g,Dairy,90,65,4,2025-02-25,4,0,90.0,,,25,6,0,27.8,540.0,390,150.0,4.86
2025-02-21,Eggs (1 Dozen),Eggs,85,68,14,2025-03-02,9,0,85.0,,,135,23,0,20.0,1955.0,1564,391.0,28.14
2025-02-21,Bananas,Fruits,60,42,5,2025-02-24,3,0,60.0,,,40,6,0,30.0,360.0,252,108.0,12.0
2025-02-21,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,314,0,95.0,,,9570,26,0,24.2,2470.0,1872,598.0,23.57
2025-02-21,Onions 1kg,Grocery,35,24,15,2025-03-08,15,0,35.0,,,438,33,0,31.4,1155.0,792,363.0,40.14
2025-02-21,Potatoes 1kg,Grocery,30,20,20,2025-03-13,20,0,30.0,,,769,38,0,33.3,1140.0,760,380.0,55.0
2025-02-21,Coriander (Bunch),Vegetables,15,8,2,2025-02-22,1,10,13.5,15.0,13.5,5,5,0,46.7,72.0,40,32.0,13.0
2025-02-21,Spinach Bunch,Vegetables,30,18,2,2025-02-22,1,5,28.5,30.0,28.5,8,8,0,40.0,235.5,144,91.5,9.71
2025-02-21,Tomatoes,Vegetables,40,28,4,2025-02-22,1,20,32.0,40.0,32.0,17,17,0,30.0,624.0,476,148.0,11.71
2025-02-22,Brown Bread,Bakery,55,40,4,2025-02-26,4,0,55.0,,,33,9,1,27.3,495.0,360,135.0,9.57
2025-02-22,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-25,3,0,30.0,,,20,6,1,26.7,180.0,132,48.0,7.29
2025-02-22,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-24,2,5,19.0,,,55,43,1,30.0,817.0,602,215.0,20.43
2025-02-22,White Bread,Bakery,45,32,4,2025-02-26,4,0,45.0,,,74,20,1,28.9,900.0,640,260.0,17.71
2025-02-22,Milk 1L (Toned),Dairy,66,58,2,2025-02-24,2,0,66.0,,,45,24,1,12.1,1584.0,1392,192.0,24.29
2025-02-22,Paneer 200g,Dairy,90,65,4,2025-02-25,3,5,85.5,,,19,11,1,27.8,940.5,715,225.5,5.29
2025-02-22,Eggs (1 Dozen),Eggs,85,68,14,2025-03-02,8,0,85.0,,,112,23,1,20.0,1955.0,1564,391.0,27.57
2025-02-22,Bananas,Fruits,60,42,5,2025-02-24,2,10,54.0,,,34,16,1,30.0,864.0,672,192.0,10.57
2025-02-22,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,313,0,95.0,,,9544,35,1,24.2,3325.0,2520,805.0,24.86
2025-02-22,Onions 1kg,Grocery,35,24,15,2025-03-08,14,0,35.0,,,405,19,1,31.4,665.0,456,209.0,40.29
2025-02-22,Potatoes 1kg,Grocery,30,20,20,2025-03-13,19,0,30.0,,,731,38,1,33.3,1140.0,760,380.0,50.86
2025-02-22,Coriander (Bunch),Vegetables,15,8,2,2025-02-24,2,0,15.0,15.0,15.0,20,12,1,46.7,180.0,96,84.0,12.0
2025-02-22,Spinach Bunch,Vegetables,30,18,2,2025-02-24,2,0,30.0,30.0,30.0,17,14,1,40.0,420.0,252,168.0,9.71
2025-02-22,Tomatoes,Vegetables,40,28,4,2025-02-26,4,0,40.0,40.0,40.0,58,11,1,30.0,440.0,308,132.0,14.0
2025-02-23,Brown Bread,Bakery,55,40,4,2025-02-26,3,5,52.25,,,24,11,1,27.3,574.75,440,134.75,9.71
2025-02-23,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-25,2,5,28.5,,,14,8,1,26.7,228.0,176,52.0,6.43
2025-02-23,Ladi Pav (6 pcs),Bakery,20,14,3,2025-02-24,1,5,19.0,,,12,12,1,30.0,228.0,168,60.0,23.71
2025-02-23,White Bread,Bakery,45,32,4,2025-02-26,3,0,45.0,,,54,17,1,28.9,765.0,544,221.0,17.57
2025-02-23,Milk 1L (Toned),Dairy,66,58,2,2025-02-24,1,5,62.7,,,21,17,1,12.1,1065.9,986,79.9,23.57
2025-02-23,Paneer 200g,Dairy,90,65,4,2025-02-25,2,5,85.5,,,8,4,1,27.8,342.0,260,82.0,5.86
2025-02-23,Eggs (1 Dozen),Eggs,85,68,14,2025-03-02,7,5,80.75,,,89,29,1,20.0,2341.75,1972,369.75,23.43
2025-02-23,Bananas,Fruits,60,42,5,2025-02-24,1,30,42.0,,,18,18,1,30.0,756.0,756,0.0,10.71
2025-02-23,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,312,0,95.0,,,9509,34,1,24.2,3230.0,2448,782.0,26.86
2025-02-23,Onions 1kg,Grocery,35,24,15,2025-03-08,13,0,35.0,,,386,30,1,31.4,1050.0,720,330.0,36.14
2025-02-23,Potatoes 1kg,Grocery,30,20,20,2025-03-13,18,0,30.0,,,693,38,1,33.3,1140.0,760,380.0,50.0
2025-02-23,Coriander (Bunch),Vegetables,15,8,2,2025-02-24,1,5,14.25,15.0,14.25,8,8,1,46.7,117.75,64,53.75,11.57
2025-02-23,Spinach Bunch,Vegetables,30,18,2,2025-02-24,1,10,27.0,30.0,27.0,3,3,1,40.0,87.0,54,33.0,9.57
2025-02-23,Tomatoes,Vegetables,40,28,4,2025-02-26,3,0,40.0,40.0,40.0,47,12,1,30.0,480.0,336,144.0,13.57
2025-02-24,Brown Bread,Bakery,55,40,4,2025-02-26,2,5,52.25,,,13,10,0,27.3,522.5,400,122.5,9.29
2025-02-24,Burger Buns (4 pcs),Bakery,30,22,4,2025-02-25,1,20,24.0,,,6,4,0,26.7,96.0,88,8.0,6.86
